Commentary	Ref	Literature(PubmedID)	value
PAGE	1716	9648252	26300.0
gel filtration	1716	2306111	29000.0
gel filtration	1717	10467122	12000.0
gel filtration	1717	0	20000.0
x 	1717	23793944	21300.0
1 	1717	0	21500.0
wild-type enzyme, gel filtration	1717	100478004	22000.0
x 	1717	10467122	23600.0
	1717	18387299	23600.0
PAGE	1717	23793944	23800.0
mutant enzyme, gel filtration	1717	100478004	24000.0
gel filtration	1717	0	24000.0
PAGE	1717	9648252	26300.0
gel filtration	1717	2306111	29000.0
gel filtration	1718	10467122	12000.0
gel filtration	1718	0	20000.0
x 	1718	23793944	21300.0
1 	1718	0	21500.0
wild-type enzyme, gel filtration	1718	100478004	22000.0
x 	1718	10467122	23600.0
	1718	18387299	23600.0
PAGE	1718	23793944	23800.0
mutant enzyme, gel filtration	1718	100478004	24000.0
gel filtration	1718	0	24000.0
PAGE	1718	9648252	26300.0
gel filtration	1718	2306111	29000.0
gel filtration	1719	10467122	12000.0
gel filtration	1719	0	20000.0
x 	1719	23793944	21300.0
1 	1719	0	21500.0
wild-type enzyme, gel filtration	1719	100478004	22000.0
x 	1719	10467122	23600.0
	1719	18387299	23600.0
PAGE	1719	23793944	23800.0
mutant enzyme, gel filtration	1719	100478004	24000.0
gel filtration	1719	0	24000.0
PAGE	1719	9648252	26300.0
gel filtration	1719	2306111	29000.0
gel filtration	1720	10467122	12000.0
gel filtration	1720	0	20000.0
x 	1720	23793944	21300.0
1 	1720	0	21500.0
wild-type enzyme, gel filtration	1720	100478004	22000.0
x 	1720	10467122	23600.0
	1720	18387299	23600.0
PAGE	1720	23793944	23800.0
mutant enzyme, gel filtration	1720	100478004	24000.0
gel filtration	1720	0	24000.0
PAGE	1720	9648252	26300.0
gel filtration	1720	2306111	29000.0
gel filtration	1721	10467122	12000.0
gel filtration	1721	0	20000.0
x 	1721	23793944	21300.0
1 	1721	0	21500.0
wild-type enzyme, gel filtration	1721	100478004	22000.0
x 	1721	10467122	23600.0
	1721	18387299	23600.0
PAGE	1721	23793944	23800.0
mutant enzyme, gel filtration	1721	100478004	24000.0
gel filtration	1721	0	24000.0
PAGE	1721	9648252	26300.0
gel filtration	1721	2306111	29000.0
gel filtration	1722	10467122	12000.0
gel filtration	1722	0	20000.0
x 	1722	23793944	21300.0
1 	1722	0	21500.0
wild-type enzyme, gel filtration	1722	100478004	22000.0
x 	1722	10467122	23600.0
	1722	18387299	23600.0
PAGE	1722	23793944	23800.0
mutant enzyme, gel filtration	1722	100478004	24000.0
gel filtration	1722	0	24000.0
PAGE	1722	9648252	26300.0
gel filtration	1722	2306111	29000.0
gel filtration	1723	10467122	12000.0
gel filtration	1723	0	20000.0
x 	1723	23793944	21300.0
1 	1723	0	21500.0
wild-type enzyme, gel filtration	1723	100478004	22000.0
x 	1723	10467122	23600.0
	1723	18387299	23600.0
PAGE	1723	23793944	23800.0
mutant enzyme, gel filtration	1723	100478004	24000.0
gel filtration	1723	0	24000.0
PAGE	1723	9648252	26300.0
gel filtration	1723	2306111	29000.0
gel filtration	1724	10467122	12000.0
gel filtration	1724	0	20000.0
x 	1724	23793944	21300.0
1 	1724	0	21500.0
wild-type enzyme, gel filtration	1724	100478004	22000.0
x 	1724	10467122	23600.0
	1724	18387299	23600.0
PAGE	1724	23793944	23800.0
mutant enzyme, gel filtration	1724	100478004	24000.0
gel filtration	1724	0	24000.0
PAGE	1724	9648252	26300.0
gel filtration	1724	2306111	29000.0
gel filtration	1725	10467122	12000.0
gel filtration	1725	0	20000.0
x 	1725	23793944	21300.0
1 	1725	0	21500.0
wild-type enzyme, gel filtration	1725	100478004	22000.0
x 	1725	10467122	23600.0
	1725	18387299	23600.0
PAGE	1725	23793944	23800.0
mutant enzyme, gel filtration	1725	100478004	24000.0
gel filtration	1725	0	24000.0
PAGE	1725	9648252	26300.0
gel filtration	1725	2306111	29000.0
gel filtration	1726	10467122	12000.0
gel filtration	1726	0	20000.0
x 	1726	23793944	21300.0
1 	1726	0	21500.0
wild-type enzyme, gel filtration	1726	100478004	22000.0
x 	1726	10467122	23600.0
	1726	18387299	23600.0
PAGE	1726	23793944	23800.0
mutant enzyme, gel filtration	1726	100478004	24000.0
gel filtration	1726	0	24000.0
PAGE	1726	9648252	26300.0
gel filtration	1726	2306111	29000.0
gel filtration	1727	10467122	12000.0
gel filtration	1727	0	20000.0
x 	1727	23793944	21300.0
1 	1727	0	21500.0
wild-type enzyme, gel filtration	1727	100478004	22000.0
x 	1727	10467122	23600.0
	1727	18387299	23600.0
PAGE	1727	23793944	23800.0
mutant enzyme, gel filtration	1727	100478004	24000.0
gel filtration	1727	0	24000.0
PAGE	1727	9648252	26300.0
gel filtration	1727	2306111	29000.0
gel filtration	1728	10467122	12000.0
gel filtration	1728	0	20000.0
x 	1728	23793944	21300.0
1 	1728	0	21500.0
wild-type enzyme, gel filtration	1728	100478004	22000.0
x 	1728	10467122	23600.0
	1728	18387299	23600.0
PAGE	1728	23793944	23800.0
mutant enzyme, gel filtration	1728	100478004	24000.0
gel filtration	1728	0	24000.0
PAGE	1728	9648252	26300.0
gel filtration	1728	2306111	29000.0
gel filtration	1729	10467122	12000.0
gel filtration	1729	0	20000.0
x 	1729	23793944	21300.0
1 	1729	0	21500.0
wild-type enzyme, gel filtration	1729	100478004	22000.0
x 	1729	10467122	23600.0
	1729	18387299	23600.0
PAGE	1729	23793944	23800.0
mutant enzyme, gel filtration	1729	100478004	24000.0
gel filtration	1729	0	24000.0
PAGE	1729	9648252	26300.0
gel filtration	1729	2306111	29000.0
x 	1748	12932372	25000.0
x 	1749	12932372	25000.0
x 	1761	19426845	26000.0
XynB, SDS-PAGE	1761	18083821	40000.0
x 	1761	0	119642.0
XynA, SDS-PAGE	1761	18083821	120000.0
x 	1762	19426845	26000.0
XynB, SDS-PAGE	1762	18083821	40000.0
x 	1762	0	119642.0
XynA, SDS-PAGE	1762	18083821	120000.0
x 	1763	19426845	26000.0
XynB, SDS-PAGE	1763	18083821	40000.0
x 	1763	0	119642.0
XynA, SDS-PAGE	1763	18083821	120000.0
x 	1764	19426845	26000.0
XynB, SDS-PAGE	1764	18083821	40000.0
x 	1764	0	119642.0
XynA, SDS-PAGE	1764	18083821	120000.0
x 	1765	19426845	26000.0
XynB, SDS-PAGE	1765	18083821	40000.0
x 	1765	0	119642.0
XynA, SDS-PAGE	1765	18083821	120000.0
x 	1766	19426845	26000.0
XynB, SDS-PAGE	1766	18083821	40000.0
x 	1766	0	119642.0
XynA, SDS-PAGE	1766	18083821	120000.0
x 	1767	19426845	26000.0
XynB, SDS-PAGE	1767	18083821	40000.0
x 	1767	0	119642.0
XynA, SDS-PAGE	1767	18083821	120000.0
x 	1768	19426845	26000.0
XynB, SDS-PAGE	1768	18083821	40000.0
x 	1768	0	119642.0
XynA, SDS-PAGE	1768	18083821	120000.0
x 	1769	19426845	26000.0
XynB, SDS-PAGE	1769	18083821	40000.0
x 	1769	0	119642.0
XynA, SDS-PAGE	1769	18083821	120000.0
x 	1770	19426845	26000.0
XynB, SDS-PAGE	1770	18083821	40000.0
x 	1770	0	119642.0
XynA, SDS-PAGE	1770	18083821	120000.0
x 	1829	27900528	82000.0
x 	1830	27900528	82000.0
gel filtration	1837	27428	22000.0-24000.0
gel filtration	1838	27428	22000.0-24000.0
gel filtration	1839	27428	22000.0-24000.0
x 	1847	0	20000.0
x 	1847	0	29000.0
x 	1848	0	20000.0
x 	1848	0	29000.0
x 	1849	0	20000.0
x 	1849	0	29000.0
x 	1850	0	20000.0
x 	1850	0	29000.0
x 	1851	0	20000.0
x 	1851	0	29000.0
x 	1855	0	18600.0
non-denaturing PAGE	1855	0	37700.0
x 	1856	0	18600.0
non-denaturing PAGE	1856	0	37700.0
x 	1857	0	18600.0
non-denaturing PAGE	1857	0	37700.0
x 	1858	0	18600.0
non-denaturing PAGE	1858	0	37700.0
x 	1859	0	18600.0
non-denaturing PAGE	1859	0	37700.0
x 	1860	0	18600.0
non-denaturing PAGE	1860	0	37700.0
x 	1861	0	18600.0
non-denaturing PAGE	1861	0	37700.0
x 	1862	0	18600.0
non-denaturing PAGE	1862	0	37700.0
around 21000 Da, SDS-PAGE	1865	17475200	21000.0
SDS-PAGE	1865	17988729	21000.0
x 	1865	19527524	21000.0
x 	1865	20064285	21000.0
x 	1865	19556747	21000.0
x 	1865	0	23000.0
x 	1865	11377763	25000.0
x 	1865	19426845	26000.0
x 	1865	0	32000.0
around 21000 Da, SDS-PAGE	1866	17475200	21000.0
SDS-PAGE	1866	17988729	21000.0
x 	1866	19527524	21000.0
x 	1866	20064285	21000.0
x 	1866	19556747	21000.0
x 	1866	0	23000.0
x 	1866	11377763	25000.0
x 	1866	19426845	26000.0
x 	1866	0	32000.0
around 21000 Da, SDS-PAGE	1867	17475200	21000.0
SDS-PAGE	1867	17988729	21000.0
x 	1867	19527524	21000.0
x 	1867	20064285	21000.0
x 	1867	19556747	21000.0
x 	1867	0	23000.0
x 	1867	11377763	25000.0
x 	1867	19426845	26000.0
x 	1867	0	32000.0
around 21000 Da, SDS-PAGE	1868	17475200	21000.0
SDS-PAGE	1868	17988729	21000.0
x 	1868	19527524	21000.0
x 	1868	20064285	21000.0
x 	1868	19556747	21000.0
x 	1868	0	23000.0
x 	1868	11377763	25000.0
x 	1868	19426845	26000.0
x 	1868	0	32000.0
around 21000 Da, SDS-PAGE	1869	17475200	21000.0
SDS-PAGE	1869	17988729	21000.0
x 	1869	19527524	21000.0
x 	1869	20064285	21000.0
x 	1869	19556747	21000.0
x 	1869	0	23000.0
x 	1869	11377763	25000.0
x 	1869	19426845	26000.0
x 	1869	0	32000.0
around 21000 Da, SDS-PAGE	1870	17475200	21000.0
SDS-PAGE	1870	17988729	21000.0
x 	1870	19527524	21000.0
x 	1870	20064285	21000.0
x 	1870	19556747	21000.0
x 	1870	0	23000.0
x 	1870	11377763	25000.0
x 	1870	19426845	26000.0
x 	1870	0	32000.0
around 21000 Da, SDS-PAGE	1871	17475200	21000.0
SDS-PAGE	1871	17988729	21000.0
x 	1871	19527524	21000.0
x 	1871	20064285	21000.0
x 	1871	19556747	21000.0
x 	1871	0	23000.0
x 	1871	11377763	25000.0
x 	1871	19426845	26000.0
x 	1871	0	32000.0
around 21000 Da, SDS-PAGE	1872	17475200	21000.0
SDS-PAGE	1872	17988729	21000.0
x 	1872	19527524	21000.0
x 	1872	20064285	21000.0
x 	1872	19556747	21000.0
x 	1872	0	23000.0
x 	1872	11377763	25000.0
x 	1872	19426845	26000.0
x 	1872	0	32000.0
around 21000 Da, SDS-PAGE	1873	17475200	21000.0
SDS-PAGE	1873	17988729	21000.0
x 	1873	19527524	21000.0
x 	1873	20064285	21000.0
x 	1873	19556747	21000.0
x 	1873	0	23000.0
x 	1873	11377763	25000.0
x 	1873	19426845	26000.0
x 	1873	0	32000.0
around 21000 Da, SDS-PAGE	1874	17475200	21000.0
SDS-PAGE	1874	17988729	21000.0
x 	1874	19527524	21000.0
x 	1874	20064285	21000.0
x 	1874	19556747	21000.0
x 	1874	0	23000.0
x 	1874	11377763	25000.0
x 	1874	19426845	26000.0
x 	1874	0	32000.0
around 21000 Da, SDS-PAGE	1875	17475200	21000.0
SDS-PAGE	1875	17988729	21000.0
x 	1875	19527524	21000.0
x 	1875	20064285	21000.0
x 	1875	19556747	21000.0
x 	1875	0	23000.0
x 	1875	11377763	25000.0
x 	1875	19426845	26000.0
x 	1875	0	32000.0
around 21000 Da, SDS-PAGE	1876	17475200	21000.0
SDS-PAGE	1876	17988729	21000.0
x 	1876	19527524	21000.0
x 	1876	20064285	21000.0
x 	1876	19556747	21000.0
x 	1876	0	23000.0
x 	1876	11377763	25000.0
x 	1876	19426845	26000.0
x 	1876	0	32000.0
around 21000 Da, SDS-PAGE	1877	17475200	21000.0
SDS-PAGE	1877	17988729	21000.0
x 	1877	19527524	21000.0
x 	1877	20064285	21000.0
x 	1877	19556747	21000.0
x 	1877	0	23000.0
x 	1877	11377763	25000.0
x 	1877	19426845	26000.0
x 	1877	0	32000.0
around 21000 Da, SDS-PAGE	1878	17475200	21000.0
SDS-PAGE	1878	17988729	21000.0
x 	1878	19527524	21000.0
x 	1878	20064285	21000.0
x 	1878	19556747	21000.0
x 	1878	0	23000.0
x 	1878	11377763	25000.0
x 	1878	19426845	26000.0
x 	1878	0	32000.0
x 	1902	19527927	20100.0
x 	1902	19527927	30100.0
x 	1903	19527927	20100.0
x 	1903	19527927	30100.0
x 	1904	19527927	20100.0
x 	1904	19527927	30100.0
x 	1905	19527927	20100.0
x 	1905	19527927	30100.0
gel filtration	1909	16667971	9200.0
x 	1909	16667971	21500.0
gel filtration	1910	16667971	9200.0
x 	1910	16667971	21500.0
gel filtration	1911	16667971	9200.0
x 	1911	16667971	21500.0
gel filtration	1912	16667971	9200.0
x 	1912	16667971	21500.0
gel filtration	1913	16667971	9200.0
x 	1913	16667971	21500.0
gel filtration	1914	16667971	9200.0
x 	1914	16667971	21500.0
gel filtration	1915	16667971	9200.0
x 	1915	16667971	21500.0
	1936	26358761	71300.0
	1936	26358761	80000.0
	1937	26358761	71300.0
	1937	26358761	80000.0
	1938	26358761	71300.0
	1938	26358761	80000.0
	1939	26358761	71300.0
	1939	26358761	80000.0
	1940	26358761	71300.0
	1940	26358761	80000.0
	1941	26358761	71300.0
	1941	26358761	80000.0
PAGE	1942	26719223	41000.0
	1942	26719223	41100.0
calculated mass	1942	21455595	60600.0
PAGE	1943	26719223	41000.0
	1943	26719223	41100.0
calculated mass	1943	21455595	60600.0
PAGE	1944	26719223	41000.0
	1944	26719223	41100.0
calculated mass	1944	21455595	60600.0
