Commentary	Ref	Literature(PubmedID)	value
xylanase IA and IB, gel filtration	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50000.0
xylanase I, gel filtration	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	12000.0
xylanase II, gel filtration	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	13500.0 - 14000.0
gel filtration	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	16500.0
x 	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	20000.0
SDS-PAGE	165	https://www.brenda-enzymes.org/literature.php?r=679573	21000.0
x 	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	23000.0
x 	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	23000.0
gel filtration	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	24000.0
x 	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	28000.0
xylanase II, gel filtration	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	31000.0
1 	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	33000.0
gel filtration	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	34000.0
xylanase IA and IB, gel filtration	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50000.0
xylanase I, gel filtration	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	12000.0
xylanase II, gel filtration	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	13500.0 - 14000.0
gel filtration	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	16500.0
x 	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	20000.0
SDS-PAGE	166	https://www.brenda-enzymes.org/literature.php?r=679573	21000.0
x 	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	23000.0
x 	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	23000.0
gel filtration	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	24000.0
x 	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	28000.0
xylanase II, gel filtration	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	31000.0
1 	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	33000.0
gel filtration	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	34000.0
xylanase IA and IB, gel filtration	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50000.0
xylanase I, gel filtration	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	12000.0
xylanase II, gel filtration	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	13500.0 - 14000.0
gel filtration	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	16500.0
x 	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	20000.0
SDS-PAGE	167	https://www.brenda-enzymes.org/literature.php?r=679573	21000.0
x 	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	23000.0
x 	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	23000.0
gel filtration	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	24000.0
x 	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	28000.0
xylanase II, gel filtration	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	31000.0
1 	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	33000.0
gel filtration	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	34000.0
xylanase IA and IB, gel filtration	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50000.0
1 	178	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	48000.0
gel filtration	178	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50000.0
1 	179	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	48000.0
gel filtration	179	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50000.0
1 	180	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	48000.0
gel filtration	180	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50000.0
