Commentary	Ref	Literature(PubmedID)	value
Xyl1, isoelectric focusing	1497	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1498	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1498	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1499	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1499	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1500	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1500	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1501	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1501	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1502	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1502	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1503	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1503	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1504	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1504	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1505	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1505	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1506	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1506	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
sequence calculation	1527	https://www.brenda-enzymes.org/literature.php?r=709555	6.74
isozyme I; isozyme II	1562	https://www.brenda-enzymes.org/literature.php?r=655807	4.9
isozyme III	1562	https://www.brenda-enzymes.org/literature.php?r=655807	6.0
isozyme I; isozyme II	1563	https://www.brenda-enzymes.org/literature.php?r=655807	4.9
isozyme III	1563	https://www.brenda-enzymes.org/literature.php?r=655807	6.0
isozyme I; isozyme II	1564	https://www.brenda-enzymes.org/literature.php?r=655807	4.9
isozyme III	1564	https://www.brenda-enzymes.org/literature.php?r=655807	6.0
isozyme I; isozyme II	1565	https://www.brenda-enzymes.org/literature.php?r=655807	4.9
isozyme III	1565	https://www.brenda-enzymes.org/literature.php?r=655807	6.0
isoelectric focusing	1567	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1567	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
isoelectric focusing	1568	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1568	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
isoelectric focusing	1569	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1569	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
isoelectric focusing	1570	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1570	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
isoelectric focusing	1571	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1571	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
isoelectric focusing	1572	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1572	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
isoelectric focusing	1573	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1573	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
isoelectric focusing	1574	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1574	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
isoelectric focusing	1575	https://www.ncbi.nlm.nih.gov/pubmed/?term=21466666	5.9
isoelectric focusing	1575	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	8.6
	1603	https://www.brenda-enzymes.org/literature.php?r=171601	7.1
	1604	https://www.brenda-enzymes.org/literature.php?r=171601	7.1
	1605	https://www.brenda-enzymes.org/literature.php?r=171601	7.1
	1606	https://www.brenda-enzymes.org/literature.php?r=171601	7.1
	1607	https://www.brenda-enzymes.org/literature.php?r=171601	7.1
	1608	https://www.brenda-enzymes.org/literature.php?r=171601	7.1
	1609	https://www.brenda-enzymes.org/literature.php?r=171601	7.1
isoelectric focusing	1641	https://www.ncbi.nlm.nih.gov/pubmed/?term=11263969	4.2
isoelectric focusing	1644	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1644	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1644	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1644	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1644	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1645	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1645	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1645	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1645	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1645	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1646	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1646	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1646	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1646	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1646	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1647	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1647	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1647	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1647	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1647	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1648	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1648	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1648	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1648	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1648	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1649	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1649	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1649	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1649	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1649	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1650	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1650	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1650	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1650	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1650	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1651	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1651	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1651	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1651	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1651	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1652	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1652	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1652	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1652	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1652	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1653	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1653	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1653	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1653	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1653	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1654	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1654	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1654	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1654	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1654	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1655	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1655	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1655	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1655	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1655	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1656	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1656	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1656	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1656	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1656	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1657	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1657	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1657	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1657	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1657	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1658	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1658	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1658	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1658	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1658	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1659	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	3.7
	1659	https://www.ncbi.nlm.nih.gov/pubmed/?term=18387299	3.8
isoelectric focusing	1659	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	3.8
isoelectric focusing	1659	https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	3.9
mutant enzyme; wild-type enzyme	1659	https://www.ncbi.nlm.nih.gov/pubmed/?term=100478004	6.0
isoelectric focusing	1670	https://www.ncbi.nlm.nih.gov/pubmed/?term=12932372	7.1
isoelectric focusing	1671	https://www.ncbi.nlm.nih.gov/pubmed/?term=12932372	7.1
isoelectric focusing	1704	https://www.brenda-enzymes.org/literature.php?r=741661	6.4
isoelectric focusing	1705	https://www.brenda-enzymes.org/literature.php?r=741661	6.4
isoelectric focusing	1739	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1739	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1739	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1739	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1740	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1740	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1740	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1740	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1741	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1741	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1741	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1741	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1742	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1742	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1742	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1742	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1743	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1743	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1743	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1743	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1744	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1744	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1744	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1744	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1745	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1745	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1745	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1745	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1746	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1746	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1746	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1746	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1747	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1747	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1747	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1747	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1748	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1748	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1748	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1748	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1749	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1749	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1749	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1749	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1750	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1750	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1750	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1750	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1751	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1751	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1751	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1751	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
isoelectric focusing	1752	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	7.5
isoelectric focusing	1752	https://www.ncbi.nlm.nih.gov/pubmed/?term=17475200	9.0
isoelectric focusing	1752	https://www.ncbi.nlm.nih.gov/pubmed/?term=17988729	9.0
isoelectric focusing	1752	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139382	9.0
calculated	1806	https://www.ncbi.nlm.nih.gov/pubmed/?term=26358761	5.0
calculated	1807	https://www.ncbi.nlm.nih.gov/pubmed/?term=26358761	5.0
calculated	1808	https://www.ncbi.nlm.nih.gov/pubmed/?term=26358761	5.0
calculated	1809	https://www.ncbi.nlm.nih.gov/pubmed/?term=26358761	5.0
calculated	1810	https://www.ncbi.nlm.nih.gov/pubmed/?term=26358761	5.0
